Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2013-01-02,16.596675872802734,12.865500450134277,17.950984954833984,27.781978607177734,22.192232131958008,0.29341837763786316,2.357332944869995
2013-01-03,16.387191772460938,12.923999786376953,17.961408615112305,27.55377197265625,21.894939422607422,0.29364916682243347,2.318000078201294
2013-01-04,15.930731773376465,12.957500457763672,18.316333770751953,28.53606414794922,21.485157012939453,0.3033374845981598,2.293333053588867
2013-01-07,15.837020874023438,13.42300033569336,18.23641014099121,29.19092559814453,21.44498634338379,0.2945716679096222,2.2893331050872803
2013-01-08,15.879646301269531,13.319000244140625,18.200424194335938,28.833728790283203,21.33249855041504,0.2881128489971161,2.245332956314087
2013-01-09,15.631464958190918,13.317500114440918,18.320056915283203,30.351816177368164,21.453020095825195,0.2816540002822876,2.2426669597625732
2013-01-10,15.825236320495605,13.267000198364258,18.40345001220703,31.056285858154297,21.260181427001953,0.28211545944213867,2.23533296585083
2013-01-11,15.72819995880127,13.397000312805176,18.366472244262695,31.47301483154297,21.55747413635254,0.2816540002822876,2.194000005722046
2013-01-14,15.167449951171875,13.636500358581543,17.950984954833984,30.709012985229492,21.605688095092773,0.28142330050468445,2.2173330783843994
2013-01-15,14.688925743103027,13.595000267028809,17.9926815032959,29.865633010864258,21.86280059814453,0.27634844183921814,2.259999990463257
2013-01-16,15.298644065856934,13.446499824523926,17.750934600830078,29.617576599121094,21.726205825805664,0.27888599038124084,2.2733330726623535
2013-01-17,15.195557594299316,13.52400016784668,17.65488052368164,29.905319213867188,21.894939422607422,0.2825767993927002,2.2920000553131104
2013-01-18,15.114542007446289,13.605999946594238,17.485858917236328,29.429059982299805,21.894939422607422,0.28073129057884216,2.301332950592041
2013-01-22,15.258736610412598,13.509499549865723,17.445154190063477,30.490720748901367,21.814592361450195,0.2793472111225128,2.3459999561309814
2013-01-23,15.538052558898926,13.405500411987305,18.403947830200195,30.580026626586914,22.18419075012207,0.2798086106777191,2.4000000953674316
2013-01-24,13.618208885192871,13.67300033569336,18.71940803527832,30.83799934387207,22.200260162353516,0.28119274973869324,2.4660000801086426
2013-01-25,13.297176361083984,14.19950008392334,18.706005096435547,31.294416427612305,22.40113067626953,0.2862675189971924,2.4653329849243164
2013-01-28,13.597955703735352,13.802000045776367,18.633033752441406,32.21717834472656,22.42523956298828,0.29088094830513,2.5353329181671143
2013-01-29,13.853080749511719,13.017499923706055,18.706254959106445,30.550256729125977,22.505586624145508,0.28465285897254944,2.5299999713897705
2013-01-30,13.809557914733887,13.637999534606934,18.70997428894043,30.99675178527832,22.37703514099121,0.2841914892196655,2.501332998275757
2013-01-31,13.769051551818848,13.274999618530273,18.756141662597656,30.738779067993164,22.055631637573242,0.2828073799610138,2.500667095184326
2013-02-01,13.712522506713867,13.25,19.25030517578125,29.498510360717773,22.441303253173828,0.2853448688983917,2.553333044052124
2013-02-04,13.37093448638916,12.99899959564209,18.838790893554688,27.891124725341797,22.04759979248047,0.28050071001052856,2.5160000324249268
2013-02-05,13.840088844299316,13.344499588012695,19.005582809448242,28.4169979095459,22.095809936523438,0.2869596779346466,2.5420000553131104
2013-02-06,13.825276374816895,13.111000061035156,19.11553192138672,28.823802947998047,21.967254638671875,0.28465285897254944,2.611332893371582
2013-02-07,14.23635482788086,13.011500358581543,19.209352493286133,28.426921844482422,21.919036865234375,0.2834993898868561,2.631999969482422
